Unnamed: 0,iso3,country,year,hdi,life_expectancy,pop_millions,hdi_f,hdi_m,life_expec_f,life_expec_m,expec_yr_school,expec_yr_school_f,expec_yr_school_m,mean_yr_school,mean_yr_school_f,mean_yr_school_m,gross_inc_percap,gross_inc_percap_f,gross_inc_percap_m,gender_development,gender_inequality,secondary_education_f_%,secondary_education_m_%,seats_in_parliament_f_%,seats_in_parliament_m_%,labour_participation_f_%,labour_participation_m_%,co2_emission_tons,mat_footprint_percap_tons
6072,UKR,Ukraine,2022,0.734,68.564,39.701739,0.741323069,0.726191704,73.904,63.525,13.32800961,13.54051018,13.12753963,11.12330123,11.43926415,10.72435068,11416.2168,9024.546023,14232.99303,1.021,0.188,95.65286698,93.48713834,20.33096927,79.66903073,47.77,62.87,4.827623136,9.788
6103,ARE,United Arab Emirates,2020,0.93,78.946,9.287289,0.914971447,0.934107359,81.112,77.464,17.20813942,19.75328064,16.37989998,12.73389006,12.5568552,12.85548544,67353.43791,45584.28474,76806.66487,0.98,0.03,82.01306915,85.87095642,50.0,50.0,61.83,88.94,23.3403203,24.7848
6104,ARE,United Arab Emirates,2021,0.931,78.71,9.3651445,0.915861106,0.93340875,80.937,77.216,17.20813942,19.75328064,16.37989998,12.77375031,12.58837032,12.90589046,69550.4956,46936.29118,79458.41784,0.981,0.042,82.02913666,86.14517212,50.0,50.0,52.57,90.28,25.33327567,28.7677
6105,ARE,United Arab Emirates,2022,0.937,79.196,9.4411285,0.922939594,0.936027371,81.412,77.72,17.20813942,19.75328064,16.37989998,12.77375031,12.58837032,12.90589046,74103.71494,51509.56703,84087.84953,0.986,0.035,82.02913666,86.14517212,50.0,50.0,55.32,89.45,25.33327567,28.1632
6136,GBR,United Kingdom,2020,0.92,80.434,67.059474,0.914157889,0.925206109,82.448,78.432,17.16798019,17.77356911,16.5760994,13.4061203,13.44999981,13.36056995,40799.05896,33729.33301,48042.68021,0.988,0.1,99.80036926,99.80490875,29.96539792,70.03460208,58.78,68.08,4.865281228,17.07
6137,GBR,United Kingdom,2021,0.931,80.742,67.2810395,0.918480462,0.938416098,82.772,78.717,17.6342907,18.20903969,17.05068016,13.4061203,13.44999981,13.36056995,44750.2363,34146.07255,55610.85994,0.979,0.097,99.80036926,99.80490875,31.08013937,68.91986063,59.1,67.98,5.164383683,18.2352
6138,GBR,United Kingdom,2022,0.94,82.156,67.5089355,0.926495468,0.948877869,83.834,80.439,17.6342907,18.20903969,17.05068016,13.4061203,13.44999981,13.36056995,46623.90269,35910.26203,57590.60505,0.976,0.094,99.80036926,99.80490875,31.32022472,68.67977528,59.1,67.98,5.164383683,18.6514
6169,USA,United States,2020,0.923,77.414,335.9420035,0.921611802,0.922559182,80.308,74.642,16.62663078,17.32646942,15.94386959,13.68342972,13.73783016,13.62497997,61076.5013,49468.06254,72889.43766,0.999,0.186,96.54834747,96.36666107,27.09923664,72.90076336,56.2,67.66,14.03405337,27.8353
6170,USA,United States,2021,0.921,77.198,336.997624,0.922756036,0.917102819,80.238,74.3,16.41274071,17.26275063,15.58568954,13.57549953,13.65357018,13.49328995,64483.56707,52591.53588,76597.44729,1.006,0.187,95.42427826,95.0670929,26.96629213,73.03370787,56.09,67.6,14.93248748,29.3477
6171,USA,United States,2022,0.927,78.203,338.289857,0.927692516,0.923404861,81.015,75.479,16.41274071,17.26275063,15.58568954,13.57549953,13.65357018,13.49328995,65564.93798,53469.38514,77898.33045,1.005,0.18,95.42427826,95.0670929,28.06026365,71.93973635,56.79,67.97,14.93248748,29.3498
6202,URY,Uruguay,2020,0.82,78.43,3.4290865,0.83074139,0.813191461,81.911,74.688,16.5159893,18.61141663,15.83549175,9.058219782,9.333094784,8.746097519,20860.82885,16725.80168,25266.73681,1.022,0.249,61.01499939,57.89500046,23.07692308,76.92307692,54.41,68.72,1.888899841,10.586
6203,URY,Uruguay,2021,0.814,75.436,3.4262595,0.817668211,0.799957015,79.258,71.654,17.35183907,18.79310989,15.94713974,9.058219782,9.333094784,8.746097519,20850.71255,16563.80262,25414.74634,1.022,0.242,62.52999878,59.29999924,26.15384615,73.84615385,56.08,70.46,2.364765079,11.0316
6204,URY,Uruguay,2022,0.83,78.0,3.4227935,0.831896781,0.815519884,81.685,74.147,17.35183907,18.79310989,15.94713974,9.058219782,9.333094784,8.746097519,22206.99029,17426.18154,27293.52199,1.02,0.24,62.52999878,59.29999924,26.92307692,73.07692308,55.65,71.38,2.364765079,11.1654
6235,UZB,Uzbekistan,2020,0.716,70.331,33.5266565,0.676726699,0.739860339,72.789,67.876,12.05047035,12.00640011,12.0917902,11.8894949,11.70782518,12.07710981,7366.023334,3901.244776,10827.40901,0.915,0.246,99.88602829,99.96760941,29.14979757,70.85020243,39.92,73.14,3.269995075,6.0567
6236,UZB,Uzbekistan,2021,0.721,70.862,34.081449,0.683324218,0.743753911,73.39,68.334,11.99291039,12.0212698,11.96601009,11.88339996,11.68379021,12.0893898,7783.785717,4165.996443,11396.83568,0.919,0.244,99.89547729,99.97605133,28.74493927,71.25506073,39.92,73.14,3.414998582,6.1094
6237,UZB,Uzbekistan,2022,0.727,71.674,34.6276525,0.69122666,0.748479369,74.293,69.032,11.99291039,12.0212698,11.96601009,11.91114998,11.74777031,12.07958031,8055.910265,4390.288212,11715.57914,0.924,0.242,99.95729828,100.0,29.09836066,70.90163934,39.92,73.14,3.414998582,5.6207
6268,VUT,Vanuatu,2020,0.612,70.299,0.311685,0.588925151,0.630033607,72.427,68.547,11.73192996,11.74143851,11.72950992,7.183209727,6.59341665,7.503930975,3204.948613,2514.479922,3887.137802,0.935,,,,0.01,99.99,37.91,47.94,0.646550203,
6269,VUT,Vanuatu,2021,0.614,70.449,0.3191365,0.590552027,0.631552851,72.945,68.397,11.81160992,11.88515019,11.7450099,7.183209727,6.59341665,7.503930975,3236.883003,2440.286332,4024.171504,0.935,,,,0.01,99.99,26.65,36.36,0.658901976,
6270,VUT,Vanuatu,2022,0.614,70.492,0.3267405,0.591156966,0.631348601,73.067,68.316,11.81160992,11.88515019,11.7450099,7.183209727,6.59341665,7.503930975,3243.980494,2445.40719,4033.438452,0.936,,,,1.923076923,98.07692308,26.65,36.36,0.658901976,
6301,VEN,Venezuela (Bolivarian Republic of),2020,0.691,71.095,28.4904535,0.686901165,0.686123478,75.814,66.739,13.50206427,14.26300396,12.38682871,9.628154421,9.786442835,9.469866006,5459.72,3737.672469,7213.848686,1.001,0.522,80.95437283,76.40734894,22.15568862,77.84431138,47.25,72.72,2.174630217,9.2302
6302,VEN,Venezuela (Bolivarian Republic of),2021,0.69,70.554,28.1998665,0.686485412,0.684798746,75.207,66.259,13.50206427,14.26300396,12.38682871,9.628154421,9.786442835,9.469866006,5587.197,3871.020462,7338.571127,1.002,0.522,80.95437283,76.40734894,22.15568862,77.84431138,45.21,70.57,2.539494247,12.2419
6303,VEN,Venezuela (Bolivarian Republic of),2022,0.699,71.105,28.3016955,0.694737413,0.693063804,75.655,66.875,13.50206427,14.26300396,12.38682871,9.628154421,9.786442835,9.469866006,6184.136,4284.554861,8125.532772,1.002,0.521,80.95437283,76.40734894,22.15568862,77.84431138,45.21,70.57,2.539494247,9.3521
6334,VNM,Viet Nam,2020,0.726,75.378,96.6486845,0.726088366,0.724034183,79.92,70.787,13.05294705,13.33436295,12.79269728,8.455348794,8.138282269,8.789583701,10005.17461,8740.95394,11301.08597,1.003,0.386,61.47644004,69.48935602,26.72064777,73.27935223,67.86,78.93,3.759416903,9.9087
6335,VNM,Viet Nam,2021,0.718,73.618,97.4680285,0.719687295,0.716529094,78.235,69.117,13.05294705,13.33436295,12.79269728,8.455348794,8.138282269,8.789583701,10084.94372,8867.883031,11332.23502,1.004,0.378,61.47644004,69.48935602,30.26052104,69.73947896,68.2,77.8,3.617121467,10.2725
6336,VNM,Viet Nam,2022,0.726,74.58,98.186856,0.728526748,0.723329688,79.29,69.927,13.05294705,13.33436295,12.79269728,8.455348794,8.138282269,8.789583701,10813.98273,9614.831954,12042.41379,1.007,0.378,61.47644004,69.48935602,30.26052104,69.73947896,68.54,77.84,3.617121467,10.7614
6367,YEM,Yemen,2020,0.43,64.65,32.2840455,0.225837282,0.486586215,67.885,61.636,7.935313345,6.881697407,8.919806255,2.776825958,1.754562204,3.587975855,1152.015672,154.8755585,2127.288904,0.464,0.787,23.7,38.2,0.970873786,99.02912621,5.7,63.73,0.337132465,1.4547
6368,YEM,Yemen,2021,0.425,63.753,32.9816415,0.219881204,0.480980452,67.134,60.629,7.935313345,6.881697407,8.919806255,2.776825958,1.754562204,3.587975855,1112.162989,150.7629729,2053.07452,0.457,0.821,23.7,38.2,0.294117647,99.70588235,5.84,64.69,0.351346981,1.5149
6369,YEM,Yemen,2022,0.424,63.72,33.696614,0.219081434,0.480185337,67.222,60.493,7.935313345,6.881697407,8.919806255,2.776825958,1.754562204,3.587975855,1105.763435,149.9716669,2041.915582,0.456,0.82,23.7,38.2,0.294117647,99.70588235,5.84,64.69,0.351346981,1.7087
6400,ZMB,Zambia,2020,0.569,62.38,18.927715,0.55389385,0.586177913,65.043,59.643,11.01797045,11.07545672,10.98388292,7.284893177,6.432586008,8.32623795,3046.055722,2690.438836,3411.211258,0.945,0.522,33.73203586,51.36293324,16.76646707,83.23353293,54.64,67.85,0.430284374,3.0429
6401,ZMB,Zambia,2021,0.565,61.223,19.473125,0.54762053,0.583492564,63.928,58.487,11.01797045,11.07545672,10.98388292,7.284893177,6.432586008,8.32623795,3098.623658,2624.092212,3585.753812,0.939,0.526,33.73203586,51.36293324,15.06024096,84.93975904,54.16,66.36,0.444879802,2.9866
6402,ZMB,Zambia,2022,0.569,61.803,20.017675,0.548135168,0.589347481,64.51,59.058,11.01797045,11.07545672,10.98388292,7.284893177,6.432586008,8.32623795,3157.35862,2530.868643,3800.49076,0.93,0.526,33.73203586,51.36293324,15.06024096,84.93975904,54.16,66.36,0.444879802,2.9676
6433,ZWE,Zimbabwe,2020,0.554,61.124,15.669666,0.535340889,0.572063928,63.862,58.129,11.02558696,10.69515879,11.3758358,8.807762621,8.190792855,9.59072389,1935.505995,1643.892266,2262.626717,0.936,0.52,63.43482439,73.59148496,34.57142857,65.42857143,60.35,71.74,0.500942394,3.4273
6434,ZWE,Zimbabwe,2021,0.549,59.253,15.993524,0.538318806,0.559934151,62.045,56.232,11.02558696,10.69515879,11.3758358,8.807762621,8.190792855,9.59072389,2051.668129,1963.726056,2150.173744,0.961,0.519,63.43482439,73.59148496,34.57142857,65.42857143,60.01,71.59,0.524974984,3.6813
6435,ZWE,Zimbabwe,2022,0.55,59.391,16.320537,0.531924151,0.56831468,62.094,56.428,11.02558696,10.69515879,11.3758358,8.807762621,8.190792855,9.59072389,2078.918063,1761.97986,2433.257978,0.936,0.519,63.43482439,73.59148496,33.62573099,66.37426901,60.01,71.59,0.524974984,3.7428
6466,ZZA.VHHD,Very high human development,2020,0.895,78.79233546,1637.022256,0.887184216,0.90000208,81.8634612,75.81267205,16.56326548,17.00073944,16.15248962,12.27738546,12.18394845,12.37657436,41597.83332,31817.54373,51610.24889,0.986,0.156,87.98544199,90.30063172,28.50551889,71.49448111,52.74759933,68.70963909,9.078047778,20.54430336
6467,ZZA.VHHD,Very high human development,2021,0.896,78.52430032,1639.401628,0.889619351,0.901096695,81.6110477,75.56039511,16.63421033,17.14010121,16.15431213,12.25470046,12.16581598,12.34930349,43910.21207,33474.68914,54601.46445,0.987,0.154,87.78686095,90.07015275,29.16059882,70.83940118,53.26567722,69.01465119,9.536506404,21.14106067
6468,ZZA.VHHD,Very high human development,2022,0.902,79.30936718,1645.245147,0.894829843,0.906141316,82.28935103,76.41257437,16.62957943,17.13670212,16.14871933,12.25291239,12.16380349,12.34765346,44957.6155,34726.03244,55442.31891,0.988,0.15,87.74869211,90.05833538,29.28660826,70.71339174,53.95141874,69.36174596,9.538905083,20.97884894
6499,ZZB.HHD,High human development,2020,0.759,74.98907432,2869.72542,0.742053309,0.771006336,77.95639156,72.19041485,14.49581726,14.83635677,14.19051566,8.617027668,8.304591535,8.938929529,14168.66942,9968.493938,18310.23367,0.962,0.341,73.96604003,78.34493986,25.53803123,74.46196877,48.88243787,73.3349471,5.349083908,16.22096227
6500,ZZB.HHD,High human development,2021,0.76,74.47800248,2882.878119,0.743707825,0.771443587,77.43668625,71.70537505,14.49067685,14.84437464,14.16466138,8.641098023,8.329300455,8.962071705,15034.60456,10665.51839,19348.67923,0.964,0.34,74.07788994,78.48565334,25.67464202,74.32535798,49.5279336,73.8854726,5.537882802,16.64500927
6501,ZZB.HHD,High human development,2022,0.764,75.20367977,2890.910223,0.747356518,0.777042686,77.98377866,72.54429276,14.49302071,14.84762593,14.16626141,8.639074691,8.327576665,8.959978102,15483.82237,10904.04153,20011.16292,0.962,0.339,74.02447772,78.43011706,26.02366495,73.97633505,49.76996913,74.16047152,5.528362267,16.85704484
6532,ZZC.MHD,Medium human development,2020,0.634,69.3560714,2123.774022,0.578268264,0.671383842,71.29880697,67.55820767,11.76960359,11.76729969,11.76046618,6.626016298,5.6513149,7.654949687,5801.371916,2736.674356,8744.576676,0.861,0.482,39.96969863,55.75441948,22.10860017,77.89139983,32.643149,74.36815769,1.464930406,4.763082574
6533,ZZC.MHD,Medium human development,2021,0.63,67.33589099,2147.211862,0.576175183,0.666861255,69.27925738,65.54829265,11.95264387,11.92587456,11.96629221,6.652630655,5.706643566,7.648564027,6121.131581,2919.29472,9199.813803,0.864,0.48,40.25382592,55.7044747,22.41688204,77.58311796,33.34242272,75.01626282,1.593020199,4.944698711
6534,ZZC.MHD,Medium human development,2022,0.64,67.95257009,2169.348015,0.587354107,0.675311783,69.92210812,66.12952454,12.31547579,12.31428992,12.30552155,6.678403158,5.760893371,7.641517133,6444.262021,3126.605714,9637.698246,0.87,0.476,40.52984516,55.63136065,22.95612563,77.04387437,34.18001279,75.71958807,1.590683708,5.018153464
6565,ZZD.LHD,Low human development,2020,0.515,61.47436265,1150.176706,0.474744467,0.549587781,63.49466841,59.55497524,9.273942075,8.896935278,9.680557819,4.68837459,3.889958339,5.526574275,3075.086899,1970.114508,4245.582627,0.864,0.586,20.95605021,31.80691262,22.33216433,77.66783567,47.60057571,74.60924179,0.420404479,3.638706044
6566,ZZD.LHD,Low human development,2021,0.515,61.10002916,1179.377516,0.475584951,0.548186631,63.18351393,59.12817616,9.285398219,8.931419215,9.663436126,4.719336766,3.950286369,5.515451248,3124.737036,2000.234376,4316.537149,0.868,0.581,21.49504519,31.83018077,23.6157183,76.3842817,49.22909186,76.26814464,0.445993164,3.567266908
6567,ZZD.LHD,Low human development,2022,0.517,61.6473648,1208.999528,0.478129736,0.550552029,63.71377185,59.68194968,9.252116393,8.906072044,9.631500147,4.665130408,3.872106413,5.495207549,3185.925418,2072.734184,4368.30271,0.868,0.579,21.26780405,31.91179105,23.99646554,76.00353446,50.75273457,77.49500914,0.444929203,3.515934707
6598,ZZE.AS,Arab States,2020,0.704,71.00205516,444.139657,0.643550124,0.736306919,73.19945871,69.00889381,12.06664274,11.97953622,12.16404823,7.944512294,7.399485085,8.477961427,13573.04919,4960.976041,21582.78049,0.874,0.523,52.50235479,58.49834297,19.24645562,80.75354438,19.47334868,69.88851447,4.353388276,9.497020831
6599,ZZE.AS,Arab States,2021,0.704,70.89515481,451.294821,0.645115921,0.736276141,73.07907347,68.90655973,12.06670474,11.99596592,12.15039388,7.929753303,7.386489566,8.463696537,13849.96128,5151.933012,21962.73817,0.876,0.523,52.41549224,58.44216419,18.33366474,81.66633526,19.93124781,70.25140226,4.580944835,9.835022626
6600,ZZE.AS,Arab States,2022,0.704,71.30941731,459.3184585,0.645935202,0.736282086,73.46401045,69.33299093,11.89554064,11.83396355,12.0008641,7.764183628,7.198566806,8.319691209,14390.85059,5467.690945,22726.35323,0.877,0.523,51.02183736,57.43063419,18.31013917,81.68986083,19.8566886,70.17321105,4.557463273,9.986162504
6631,ZZF.EAP,East Asia and the Pacific,2020,0.76,75.96864075,2136.572381,0.744263879,0.772504885,78.87446249,73.2346109,14.48572323,14.80918259,14.17985324,8.214982495,7.748280235,8.688240127,14680.75405,10986.85486,18261.85975,0.963,0.338,72.59046587,79.10437191,20.97660488,79.02339512,53.60080506,75.01006165,5.988272519,18.45746844
6632,ZZF.EAP,East Asia and the Pacific,2021,0.761,75.57978213,2143.560831,0.745708667,0.773839141,78.47947813,72.86372324,14.48345697,14.80666681,14.17783232,8.216847291,7.751167932,8.689191342,15612.47117,11673.05848,19435.4378,0.964,0.339,72.56586297,79.07591512,20.92810222,79.07189778,53.90078544,75.17449221,6.176974628,19.03193012
6633,ZZF.EAP,East Asia and the Pacific,2022,0.766,76.21549145,2149.26182,0.749141503,0.779044405,78.98557468,73.57184522,14.48271468,14.80642091,14.17675477,8.217525389,7.752528603,8.689207034,16137.69892,11938.97241,20216.14973,0.962,0.34,72.53284069,79.03947561,21.01043522,78.98956478,53.99336719,75.41559632,6.167173533,19.28229422
6664,ZZG.ECA,Europe and Central Asia,2020,0.792,72.78102187,248.627951,0.774507165,0.805280309,76.39712557,69.2557135,15.35398882,15.32271937,15.38532501,10.62655306,10.4181425,10.85335892,18036.72866,12140.42563,24511.85056,0.962,0.233,84.04164052,90.01099028,24.61488037,75.38511963,44.00914179,68.22511032,5.101662529,11.75912996
6665,ZZG.ECA,Europe and Central Asia,2021,0.797,72.85639802,249.859632,0.780111348,0.809525912,76.4278599,69.39494001,15.47898979,15.50520786,15.45569536,10.61877468,10.40517325,10.85114444,19214.92959,13058.63699,26007.51988,0.964,0.227,83.95950674,89.9758448,26.07003891,73.92996109,44.7309791,69.07718292,5.305005823,11.66363624
6666,ZZG.ECA,Europe and Central Asia,2022,0.802,73.56457485,247.791584,0.78508398,0.815007084,77.02172376,70.18280354,15.50542354,15.5285273,15.48482443,10.60917907,10.39069397,10.84875898,19762.98177,13572.96853,26631.48742,0.963,0.224,83.74882824,89.89922475,26.01251235,73.98748765,45.38850278,69.5916348,5.308463125,10.90787524
6697,ZZH.LAC,Latin America and the Caribbean,2020,0.755,73.00833951,646.8319025,0.74995018,0.757503712,76.56039783,69.64564218,14.76596177,15.27465445,14.28782943,8.96917555,9.005347035,8.927689127,13848.6781,10294.16403,17500.88175,0.99,0.395,64.03482916,63.6374183,31.83714002,68.16285998,48.34369403,72.51099707,2.402205466,12.1647865
6698,ZZH.LAC,Latin America and the Caribbean,2021,0.754,72.09989623,651.1009455,0.75024234,0.754855079,75.64683179,68.76128767,14.78760113,15.34496472,14.22188756,8.973932553,9.01058996,8.931676044,14646.85719,11055.48657,18341.83214,0.994,0.39,64.40789418,64.23323902,33.20063694,66.79936306,50.63402071,74.75228353,2.6305921,12.38211032
6699,ZZH.LAC,Latin America and the Caribbean,2022,0.763,73.71508542,655.268078,0.758013976,0.765042416,76.88650989,70.61792361,14.7838412,15.34123318,14.2179872,8.967833002,9.00199674,8.928381799,15109.40615,11502.91753,18822.66105,0.991,0.386,64.35982984,64.2025827,34.10083366,65.89916634,51.62520425,75.3013743,2.629328545,12.35431173
6730,ZZI.SA,South Asia,2020,0.635,69.97294274,1969.617892,0.570073433,0.674367672,71.89073744,68.22160343,11.30193079,11.2038358,11.39241707,6.58280513,5.641153764,7.541125436,6237.998412,2535.44665,9771.206404,0.845,0.486,40.38123984,55.75519361,17.54143646,82.45856354,26.46082283,74.74836325,1.748948906,4.591148922
6731,ZZI.SA,South Asia,2021,0.631,67.85567773,1989.452478,0.568890036,0.670003644,69.76012744,66.12633642,11.49056797,11.36194614,11.6089234,6.612891906,5.701685663,7.53577367,6638.663046,2752.641192,10350.18908,0.849,0.484,40.61797354,55.6480519,17.57785467,82.42214533,27.22564607,75.56135793,1.877564278,4.704467426
6732,ZZI.SA,South Asia,2022,0.641,68.44154341,2007.549714,0.580274395,0.678378449,70.38433943,66.66829443,11.87464212,11.7738884,11.96732735,6.629606612,5.739562614,7.530264763,6971.625949,2958.327086,10808.31513,0.855,0.478,40.90305962,55.67727654,17.93007961,82.06992039,28.11005464,76.3079512,1.875160671,4.882849949
6763,ZZJ.SSA,Sub-Saharan Africa,2020,0.547,60.72904175,1090.363459,0.521647132,0.572715559,62.68424984,58.80672246,10.31392937,10.13307171,10.5412899,5.886778705,5.077632987,6.822523917,3570.227167,2914.761037,4301.848673,0.911,0.571,30.16786199,41.84635654,24.57218977,75.42781023,60.82304948,73.66025918,0.731184703,4.040882418
6764,ZZJ.SSA,Sub-Saharan Africa,2021,0.546,60.11244473,1118.480023,0.521533114,0.571211414,62.12409983,58.15833197,10.3338329,10.18000626,10.52816755,5.98941483,5.205615471,6.885634925,3611.6153,2925.601453,4377.017859,0.913,0.567,31.00684719,42.1660909,25.71575167,74.28424833,62.22915729,75.0151298,0.726869078,3.855840889
6765,ZZJ.SSA,Sub-Saharan Africa,2022,0.549,60.63969999,1146.742474,0.525080667,0.573585129,62.6219532,58.70798644,10.31800779,10.1661443,10.51037631,5.975956597,5.190163834,6.874385639,3666.202926,3024.774319,4388.270245,0.915,0.565,30.864417,42.04596716,26.3602156,73.6397844,63.91919229,76.42898137,0.7202711,3.78697692
6796,ZZK.WORLD,World,2020,0.736,72.2573551,7806.602793,0.715597029,0.753310059,74.85741476,69.80022307,12.86067396,12.93750238,12.79562502,8.686373862,8.246301303,9.15562978,16015.84583,11539.26248,20521.06848,0.95,0.463,64.38523606,71.33180711,25.37084356,74.62915644,45.45744618,72.68777456,4.33682909,12.1789887
6797,ZZK.WORLD,World,2021,0.735,71.36552368,7874.877719,0.71480585,0.751553263,73.97888337,68.9128415,12.9118404,12.99829927,12.83318915,8.682264879,8.250591911,9.140638714,16837.8418,12145.11957,21566.00759,0.951,0.463,64.32513067,71.18263885,25.9130096,74.0869904,46.16972822,73.34946409,4.520334865,12.45603408
6798,ZZK.WORLD,World,2022,0.739,72.00406985,7940.608797,0.719487966,0.756394784,74.53230736,69.59936281,12.98976611,13.08221831,12.90784074,8.661597531,8.231362311,9.118253333,17254.43404,12515.5181,22034.76633,0.951,0.462,64.11855785,70.96741101,26.18454936,73.81545064,46.79992632,73.88052168,4.497895101,12.4705597
